Location,Status,Reviewer,Rating,Relative time,Scraping time,Review
Sloterplas Beach,unofficial,Bjorn Verzijlbergh,4 stars,4 years ago,"2023-11-12,12:30:42",Met mooi weer is het hier heerlijk toeven aan de sloterplas. Let wel op: er geldt hier een barbecueverbod!
Sloterplas Beach,unofficial,Alex Djordjevic,3 stars,4 years ago,"2023-11-12,12:30:42",NA
Sloterplas Beach,unofficial,Sanne Velthuyzen,4 stars,4 years ago,"2023-11-12,12:30:42",NA
Sloterplas Beach,unofficial,petchescu madalina-nicoleta,5 stars,4 years ago,"2023-11-12,12:30:42",nice place to relax on a sunny day 
Sloterplas Beach,unofficial,Olivia Nakato,5 stars,4 years ago,"2023-11-12,12:30:42",Nice place though busted when it was too windy
Sloterplas Beach,unofficial,Edward Pattinson,5 stars,4 years ago,"2023-11-12,12:30:42",Nice
Sloterplas Beach,unofficial,Joanna Mikka,5 stars,4 years ago,"2023-11-12,12:30:42",NA
Sloterplas Beach,unofficial,Eva Kok,4 stars,4 years ago,"2023-11-12,12:30:42",NA
Sloterplas Beach,unofficial,Ionela B,3 stars,4 years ago,"2023-11-12,12:30:42",Nice small beach spot around a lake.
Sloterplas Beach,unofficial,Vincent Sureda-Castello,5 stars,4 years ago,"2023-11-12,12:30:43",Mooi
Sloterplas Beach,unofficial,feride aydinoglu,4 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,Robert Klein,4 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,Jakub Veselec,5 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,kevin -,2 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,anderson nahum,5 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,Matias,4 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,Gerardus de Boer,5 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,Kamal Joshi,4 stars,4 years ago,"2023-11-12,12:30:43",Good children beach
Sloterplas Beach,unofficial,Maxim E Kuil,4 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,Deaven van Z.,3 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,Reinier Waalewijn,4 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,BLANCAh,4 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,Atul Singhal,5 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,Tolga Özalp,4 stars,4 years ago,"2023-11-12,12:30:43","Stuk zandvoort op fietsafstand. Te gek dat we dit hebben, vootal met tropische weer. Een aanrader!"
Sloterplas Beach,unofficial,Hatice Polat,5 stars,4 years ago,"2023-11-12,12:30:43",Dicht bij huis.  en leuk  voor de kids
Sloterplas Beach,unofficial,Phane Buton,5 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,nancy van erp,5 stars,4 years ago,"2023-11-12,12:30:43",So nice cozy and tipicalllllllll
Sloterplas Beach,unofficial,Ben Coston,5 stars,4 years ago,"2023-11-12,12:30:43","If u ain't been, try it out on a nice evening / weekend :)"
Sloterplas Beach,unofficial,Olivia Ch,3 stars,4 years ago,"2023-11-12,12:30:43","It's an ok place. However, as a solo woman I didn't exactly feel safe enough to spend there more than 1h alone."
Sloterplas Beach,unofficial,gilberto martins da silva,5 stars,4 years ago,"2023-11-12,12:30:43",Great
Sloterplas Beach,unofficial,Sandra Fernández,5 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,claire stolk,5 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,Kath Gro (Kath A'dam),5 stars,4 years ago,"2023-11-12,12:30:43",Great place to spend a summer afternoon.
Sloterplas Beach,unofficial,LAKHWINDER SINGH,4 stars,4 years ago,"2023-11-12,12:30:43",Good place but they not allowed to do barbeque
Sloterplas Beach,unofficial,Cláudio Rodrigues,5 stars,4 years ago,"2023-11-12,12:30:43",NA
Sloterplas Beach,unofficial,Guillem Valls,4 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,K Krasimirov,5 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Emine Mehmedova,5 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Vanessa Terziyska,4 stars,4 years ago,"2023-11-12,12:30:44","It is suitable for people with kids. Small beach, but sweet."
Sloterplas Beach,unofficial,I Ibtisam,4 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Ferry Schipper,4 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Nanja Galavazi,4 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,kaspars puce,5 stars,4 years ago,"2023-11-12,12:30:44",Lieliska vieta nesteidzīgi atpūsties!
Sloterplas Beach,unofficial,Vincent van Raan,4 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Mattia Domenicali,5 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Barend vd,4 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Tom De Wit,4 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,De Reuvertjes,1 star,4 years ago,"2023-11-12,12:30:44","Zit op het moment op t strandje. Ziet er in eerste instantie leuk uit, maar als je beter kijkt schrik je! Er komen veel vogels (vooral s’nachts denk ik). De hele kust licht vol met vogel drollen (deze lijken soms op honden drollen) en veren. In het water zie je ijsstokje, vleesbotjes en ander soort rotzooi). Mijn zoontje heeft zelfs een dode rat gevonden! Nu ben ik eigenlijk al klaar en wil ik naar huis. Je moet hier tegen kunnen. Ik zie genoeg mensen om me heen die aan het genieten zijn (vooral kinderen) maar ik hoor ook mensen klagen. Beetje jammer..."
Sloterplas Beach,unofficial,shilpa mahajan,5 stars,4 years ago,"2023-11-12,12:30:44",Nice cozy man made beach. Good for kids
Sloterplas Beach,unofficial,Vic Valen Sobrevilla,4 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Cemile Tunc,3 stars,4 years ago,"2023-11-12,12:30:44",Gezellig
Sloterplas Beach,unofficial,Georgi Andreev,3 stars,4 years ago,"2023-11-12,12:30:44",nice
Sloterplas Beach,unofficial,Jeroen van de Ven,3 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Pierre Kestler,4 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,baium khavatari,4 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Bert Arends,5 stars,4 years ago,"2023-11-12,12:30:44",Super goede espressobar aan het strand
Sloterplas Beach,unofficial,poep,3 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Youn Drip,5 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Rox Couperus,3 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Jane Read,5 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,pacwomandj,5 stars,4 years ago,"2023-11-12,12:30:44",Perfect spot to steam off after work on a sunny day
Sloterplas Beach,unofficial,Robert Ngasirin,5 stars,4 years ago,"2023-11-12,12:30:44",NA
Sloterplas Beach,unofficial,Graham B,4 stars,4 years ago,"2023-11-12,12:30:45","Zon en schaduw, voor elk wat wils"
Sloterplas Beach,unofficial,György Nagy,5 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Raymond Bron,5 stars,4 years ago,"2023-11-12,12:30:45",Een fijne omgeving om te wandelen en hier en daar op een terrasje te zitten.
Sloterplas Beach,unofficial,Isa Markenstein,5 stars,4 years ago,"2023-11-12,12:30:45",Heel fijn
Sloterplas Beach,unofficial,Denielson Cavalcante,5 stars,4 years ago,"2023-11-12,12:30:45",Limpo e organizado
Sloterplas Beach,unofficial,tommy garcia-figueras,5 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Moustafa Gad,2 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,wederson araujo,5 stars,4 years ago,"2023-11-12,12:30:45",Muita paz.
Sloterplas Beach,unofficial,Kristen C.,5 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,michelle rietvelt,5 stars,4 years ago,"2023-11-12,12:30:45",Geweldig een parel van Amsterdam alsof je echt aan het strand zit
Sloterplas Beach,unofficial,Muhammad Rizwan Khalid,2 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Gershwin Groenenberg,4 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Leo van Beek,4 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Lefter Ionut,5 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Mohammed Sulais,5 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Daniel Gabardo,5 stars,4 years ago,"2023-11-12,12:30:45",Perfect place to enjoy a day off. Very quiet and relaxing.
Sloterplas Beach,unofficial,Hasan HASIM,4 stars,4 years ago,"2023-11-12,12:30:45","Very popular place
Either couples and families can go and enjoy
The swimming is very fun

There is no Barbeque allowance"
Sloterplas Beach,unofficial,Zubair Sheikh,5 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Marita Feil,5 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,thomas roebers,5 stars,4 years ago,"2023-11-12,12:30:45",Geweldige  nieuwe omtwikkeling deze plek
Sloterplas Beach,unofficial,Guido Arend,5 stars,4 years ago,"2023-11-12,12:30:45",Prachtige plek
Sloterplas Beach,unofficial,Spiggie 78,5 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Діма Сендель,5 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Sven van den Booren,4 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Willem Postma,5 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Jochen Nibbe,5 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Gabriel Pozzobom,5 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Federico Gabin Almanzar,5 stars,4 years ago,"2023-11-12,12:30:45",Heel goed
Sloterplas Beach,unofficial,Harun Yildirim,5 stars,4 years ago,"2023-11-12,12:30:45",Nice city beach!
Sloterplas Beach,unofficial,Bruno,5 stars,4 years ago,"2023-11-12,12:30:45",NA
Sloterplas Beach,unofficial,Ewan Gill,4 stars,4 years ago,"2023-11-12,12:30:46",nice beach - quite busy
Sloterplas Beach,unofficial,Allan Rodrigues,5 stars,4 years ago,"2023-11-12,12:30:46",NA
Sloterplas Beach,unofficial,Jorn Meijer,4 stars,4 years ago,"2023-11-12,12:30:46",NA
Sloterplas Beach,unofficial,Ahmet Sigirci,5 stars,4 years ago,"2023-11-12,12:30:46",Super
Sloterplas Beach,unofficial,Joel van Houten,4 stars,4 years ago,"2023-11-12,12:30:46",NA
Sloterplas Beach,unofficial,Michael Roubos,5 stars,4 years ago,"2023-11-12,12:30:46",Lekker om tot rust te komen. Je kan er lekker wandelen en zitten om van het uitzicht te genieten. Af en toe van schitterende zonsondergangen.
Sloterplas Beach,unofficial,emrehan kara,4 stars,4 years ago,"2023-11-12,12:30:46",NA
Sloterplas Beach,unofficial,AKD klussendienst azal,5 stars,4 years ago,"2023-11-12,12:30:46",Zij is mooi
Sloterplas Beach,unofficial,Ton Suos,4 stars,4 years ago,"2023-11-12,12:30:46",Hier kan je heerlijk wandelen
Sloterplas Beach,unofficial,AL DA,2 stars,4 years ago,"2023-11-12,12:30:46",NA
Sloterplas Beach,unofficial,Jan Guzik,5 stars,4 years ago,"2023-11-12,12:30:46",Super
Sloterplas Beach,unofficial,Ron Schulz,5 stars,4 years ago,"2023-11-12,12:30:46",Mooi binnen water met voldoende recreatiemogelijkheden.  #sloterparkbad en horeca #hotelbuiten en het # vaneesterenmuseum.
Sloterplas Beach,unofficial,Alessandra Gallione,5 stars,4 years ago,"2023-11-12,12:30:46","Perfect for a lazy day at the beach, and you don't even need to leave the city ;)"
Sloterplas Beach,unofficial,Kimberly w,4 stars,4 years ago,"2023-11-12,12:30:46",NA
Sloterplas Beach,unofficial,Rob Opdam,4 stars,4 years ago,"2023-11-12,12:30:46",Prima duikstek
Sloterplas Beach,unofficial,Can van der Klip,5 stars,4 years ago,"2023-11-12,12:30:46",It's a vibe
Sloterplas Beach,unofficial,Gligor Micajkov,4 stars,4 years ago,"2023-11-12,12:30:46",Decent!
Sloterplas Beach,unofficial,Aleyna Cigirci,3 stars,4 years ago,"2023-11-12,12:30:46",NA
Sloterplas Beach,unofficial,Ali Chawarmari,5 stars,4 years ago,"2023-11-12,12:30:46",Rustgevend
Sloterplas Beach,unofficial,Terp Life,5 stars,4 years ago,"2023-11-12,12:30:46",Mooi echt leuk fijn
Sloterplas Beach,unofficial,Rosalie Halsema,4 stars,4 years ago,"2023-11-12,12:30:46",NA
Sloterplas Beach,unofficial,Kees Schenk,4 stars,4 years ago,"2023-11-12,12:30:46",Leuk stadsstrand met goed terras
Sloterplas Beach,unofficial,Rinus Le Blansch,5 stars,4 years ago,"2023-11-12,12:30:46",NA
Sloterplas Beach,unofficial,M.L.A. Chowdhrie,4 stars,4 years ago,"2023-11-12,12:30:46",NA
Sloterplas Beach,unofficial,robel Yemane,5 stars,4 years ago,"2023-11-12,12:30:46",NA
Sloterplas Beach,unofficial,Joana Lemos,5 stars,4 years ago,"2023-11-12,12:30:46",NA
Sloterplas Beach,unofficial,A.L. Groeneveld,4 stars,4 years ago,"2023-11-12,12:30:46",Het gevoel van aan het strand maar toch in de stad.
Sloterplas Beach,unofficial,Lana Schweitzer,4 stars,4 years ago,"2023-11-12,12:30:46",NA
Sloterplas Beach,unofficial,Sam Keys,5 stars,4 years ago,"2023-11-12,12:30:47","This beach is near the centre of Amsterdam, about 20 minutes by public transport, there is a small swimming area, and the beach is a decent size"
Sloterplas Beach,unofficial,jessy rietveld,1 star,4 years ago,"2023-11-12,12:30:47",Sloterplas riool dat is toch geen strand
Sloterplas Beach,unofficial,Naima Abous,5 stars,4 years ago,"2023-11-12,12:30:47",Super leuk!
Sloterplas Beach,unofficial,Stuart Thomson,4 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,Fatima Al-Darwish,5 stars,4 years ago,"2023-11-12,12:30:47",Nice small beach to spend a sunny day at
Sloterplas Beach,unofficial,Yildirim Car,5 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,Calvin Tewari,4 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,Murat Balasar,5 stars,4 years ago,"2023-11-12,12:30:47",Cok güzel bir göl ve çevresi
Sloterplas Beach,unofficial,Maarten Wernsen,4 stars,4 years ago,"2023-11-12,12:30:47",Leuk strandje!
Sloterplas Beach,unofficial,Marcelo Pires,5 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,priyanka boddula,4 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,Bryan Plant,4 stars,4 years ago,"2023-11-12,12:30:47",Nice peaceful place
Sloterplas Beach,unofficial,Mathijs Herni,5 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,Joost Lommers,5 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,Ali Y,5 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,Philip Brown,3 stars,4 years ago,"2023-11-12,12:30:47",Small city beach
Sloterplas Beach,unofficial,sjoerd binnerts,4 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,lex van der Hart,3 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,Esther “Esss”,5 stars,4 years ago,"2023-11-12,12:30:47","Mooi, leuk stadsstrand, met picknick tafels en volleybal net."
Sloterplas Beach,unofficial,Henri Hakala,4 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,Cihan Deniz,5 stars,4 years ago,"2023-11-12,12:30:47",Gezinti icin ideal
Sloterplas Beach,unofficial,Gabriel,4 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,Emine Cuzdan,4 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,Martin Hensen,2 stars,4 years ago,"2023-11-12,12:30:47",Maar wel veel rotzooi als het schoon is geef ik er 5 steren er voor
Sloterplas Beach,unofficial,Tania,5 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,G Langenacker,4 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,Burzin Rustumji,4 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,Davey,4 stars,4 years ago,"2023-11-12,12:30:47",NA
Sloterplas Beach,unofficial,M Sahin,5 stars,4 years ago,"2023-11-12,12:30:47",Lekker bij mooi weer
Sloterplas Beach,unofficial,Leo Westra,4 stars,4 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Tjerk A,5 stars,4 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Ádám V.,4 stars,4 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Ingrid Stom,5 stars,4 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Federico Dascoli,5 stars,4 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Paul Berendsen,4 stars,4 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Mohaned Yildiz,2 stars,4 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Fatemeh Hosseinzadeh,5 stars,4 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Alainn N.,5 stars,4 years ago,"2023-11-12,12:30:48","Formerly known as Varkensbaai (translation: Bay of Pigs) this part of the Slotermeer has been spruced up a lot. Avoid actual swimming in the water during (late) summer months: the algea can cause deadly diseases at those times (keep an eye out for the signs that indicate wether the water is safe to enter).

A word of caution when visiting with (small) children: there are no lifeguards or first-aid volunteers. The Dutch have very stringenth rules about large public gatherings but not when they're government provided."
Sloterplas Beach,unofficial,Miry,3 stars,4 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Christine B,4 stars,4 years ago,"2023-11-12,12:30:48","Nice place to walk in the winter, and nice to sit there when the sun is shining"
Sloterplas Beach,unofficial,Mark Timmermans,4 stars,4 years ago,"2023-11-12,12:30:48",Perfecte locatie met prachtig uitzicht. Topper.
Sloterplas Beach,unofficial,Eliska Novakova,5 stars,4 years ago,"2023-11-12,12:30:48",Fijn stadsstrand met een mooi uitzicht.
Sloterplas Beach,unofficial,Kris Hemmink,5 stars,4 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,chantal van Vianen,4 stars,4 years ago,"2023-11-12,12:30:48",Opzich leek het  schoon. Wel grappig bij het strand restaurantje aangelegen. Had ik 2 patat besteld. Inplaats van 2 kreeg ik er 1. Vast iets mis gegaan. Maar nu komt het...... hij pakte een leeg bakje en verdeelde de patat  van bakje 1 over 2 bakjes.. naja creatief toch nog 2 bakjes patat maar wel 3 halve. Toch zonde van het geld. Had dr maar niks van gezegd want wie dit verzint heeft iets van een kronkel. Dus vond het sneu.naar goed wel 2 hongerige kinderen.    Wel superfijn dat er bij dit strans gratis bandjes weggegeven worden door de gemeente. Er word wel veel ge bbq wat hier niet mag. Vind het vervelend als je met je kids weggegrookt word door zo een ding.. geen controle helaas hierop. Ook bij het water is geen controlle. Nou zal je denken je moet als ouder opletten. Toch zie ik veel kleintjes van 1.5 a 2 jaar alleen rond dwarrelen omdat mama het te druk heeft met vriendinnen.. maja dat is dan weer niet mijn zaak.   Strandje is gewoon netjes. Rustig. Geen raar tuig. Echt een familie strandje.    Makkelijk te bereiken en blauwe zone parkeren. Fijn hoor.   Zou wel zelf wat eten en drinken meenemen. In dat restaurantje hebben ze niet veel.
Sloterplas Beach,unofficial,Raisa Hammoud,5 stars,4 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,SDS Sielaff,5 stars,5 years ago,"2023-11-12,12:30:48",Great for swimming however no lifeguards a child drowned this year due to overcrowding and no supervision on the beach ....late summers every year there is blue algae in the water but they have installed mussel farms to filtrate the water but it will take a long time before a summer goes by without blue algae ....this city beach can become very crowded in the summer so if you want to be in the sand arrive early ...and the council needs to put lifeguards on duty if it is a BEACH ...however parents should also watch there kids
Sloterplas Beach,unofficial,Mahesh Jethwani,5 stars,5 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Bjorn Van Daelen,5 stars,5 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Nadia,4 stars,5 years ago,"2023-11-12,12:30:48",Lekker rustig
Sloterplas Beach,unofficial,Franklin Knot,1 star,5 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Abdullatif Taş,5 stars,5 years ago,"2023-11-12,12:30:48",Heerlijke stran Gezellig wanneer zo'n beetje mooi weer is en af en toe films Festivals echt fantastisch uitzicht over de sloterplas meer
Sloterplas Beach,unofficial,Mushahid Baig,5 stars,5 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Marcio,3 stars,5 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Mimoun Ellouz,5 stars,5 years ago,"2023-11-12,12:30:48",Magnífico
Sloterplas Beach,unofficial,L S,4 stars,5 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Hanna Wolfs,3 stars,5 years ago,"2023-11-12,12:30:48",Leuke plek in de zomer
Sloterplas Beach,unofficial,Anna Kikabidze,4 stars,5 years ago,"2023-11-12,12:30:48",NA
Sloterplas Beach,unofficial,Robin Jonker,4 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Hidayat Aditya,5 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,OmAr Arkawi,3 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Emiliano Gra,2 stars,5 years ago,"2023-11-12,12:30:49",Peligroso
Sloterplas Beach,unofficial,Robert,4 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Joey Damen,5 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Amr Cherif,5 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Maire Sousa,4 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Scarleth Saenz,1 star,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Joseph Charles,4 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Shariq Waqar,5 stars,5 years ago,"2023-11-12,12:30:49",Nice clean fine beach side in middle of the city
Sloterplas Beach,unofficial,Vic S,5 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,stepping and nutrition routine,5 stars,5 years ago,"2023-11-12,12:30:49",It's beautiful and inviting.
Sloterplas Beach,unofficial,Mouaz M.m,5 stars,5 years ago,"2023-11-12,12:30:49",Eget mooi
Sloterplas Beach,unofficial,Seref Ceyhan,5 stars,5 years ago,"2023-11-12,12:30:49",Leuke strand in het Amsterdam je kan daar genieten schone strand schone zee water
Sloterplas Beach,unofficial,Ronald Scheffers,4 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Naiara Pereira,3 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Tom Weijers,4 stars,5 years ago,"2023-11-12,12:30:49",Leuk en kindvriendelijk zandstrandje met faciliteiten en horeca in de buurt.
Sloterplas Beach,unofficial,connie mamarazzi,5 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Caitlin Akkermans,4 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Marieke van de Fliert,4 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Casper Verploeg,5 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Kaydir K.,5 stars,5 years ago,"2023-11-12,12:30:49",Free beach in Amsterdam. Includes a cafetaria. With toilets outside. Very well organised. Visited by young couples and or families with children.
Sloterplas Beach,unofficial,Jesse Z,5 stars,5 years ago,"2023-11-12,12:30:49",Was leuk niet al te druk
Sloterplas Beach,unofficial,Mohammed Al-Issa,5 stars,5 years ago,"2023-11-12,12:30:49",Mooooooi !!!!!
Sloterplas Beach,unofficial,Zenixian,5 stars,5 years ago,"2023-11-12,12:30:49",NA
Sloterplas Beach,unofficial,Suhwa Lee,4 stars,5 years ago,"2023-11-12,12:30:50",NA
Sloterplas Beach,unofficial,Robin Ferwerda,4 stars,5 years ago,"2023-11-12,12:30:50",Heerlijk stadsstrand aan de Sloterplas. Makkelijk bereikbaar en gezellig.
Sloterplas Beach,unofficial,Mar,4 stars,5 years ago,"2023-11-12,12:30:50",NA
Sloterplas Beach,unofficial,Caspar van Kempen,5 stars,5 years ago,"2023-11-12,12:30:50",Super leuk met goed weer
Sloterplas Beach,unofficial,kate adams,5 stars,5 years ago,"2023-11-12,12:30:50",NA
Sloterplas Beach,unofficial,Lara AlMalakeh,4 stars,5 years ago,"2023-11-12,12:30:50",Very nice and relaxed beach in the city. It is small though so it can get crowded easily.
Sloterplas Beach,unofficial,Amal sultana,4 stars,5 years ago,"2023-11-12,12:30:50",NA
Sloterplas Beach,unofficial,Nicole Holthuis,4 stars,5 years ago,"2023-11-12,12:30:50",NA
Sloterplas Beach,unofficial,stephanie Horsford,3 stars,5 years ago,"2023-11-12,12:30:50",NA
Sloterplas Beach,unofficial,Simone Rellum,4 stars,5 years ago,"2023-11-12,12:30:50","Heerlijke plek om met Kids heen te gaan, erg jammer dat de toiletten niet altijd open zijn."
Sloterplas Beach,unofficial,Feras Dahhan (World Art Feras Dahhan),4 stars,5 years ago,"2023-11-12,12:30:50",Goed strand voor de kinderen.
Sloterplas Beach,unofficial,Faris A,4 stars,5 years ago,"2023-11-12,12:30:50",NA
Sloterplas Beach,unofficial,Rawan Mashhady,5 stars,5 years ago,"2023-11-12,12:30:50",NA
Sloterplas Beach,unofficial,Ronald Benjamins,5 stars,5 years ago,"2023-11-12,12:30:50",NA
Sloterplas Beach,unofficial,Saulo Blendo,5 stars,5 years ago,"2023-11-12,12:30:50",NA
Sloterplas Beach,unofficial,Laurens Hulsman,5 stars,5 years ago,"2023-11-12,12:30:50",Geinig stadstrand. Zou kompleet zijn als er douches op het strand staan.
Sloterplas Beach,unofficial,Rene Kuijer,4 stars,5 years ago,"2023-11-12,12:30:50","Goede duiken, jammer dat er een scherm in het water staat."
Sloterplas Beach,unofficial,m,1 star,5 years ago,"2023-11-12,12:30:50",Gevaarlijk water voor kleine kinderen door kuilen in de bodem
