reviews,Lat,Long,Sentiment_Score,O2_mg/l,O2_%,T_oC,ZICHT_m,INTTNLETRCCN_nKVE/dl,E_COLI_nKVE/dl,CHLFa_ug/l_blauwalg,FG,TG,SQ,DR,RH,Amenities_Score,Normalized_Amenities_Score,review_datetime_utc,Location_Unique,Status,Translated_Review,name
574.0,52.3604931,4.9530092,0.9042,1.3,15.0,20.7,0.5,182.25332927625868,360.49532286264343,5.814913956152844,3.0,19.7,12.8,0.0,0.0,6.0,0.43,675.0,7.0,1.0,1562.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8544,7.145996975859191,76.67910835645705,19.36350176421564,1.1753846238045291,169.56393115663923,360.6281942092057,5.881504716712115,4.6,18.9,2.9,1.9,3.4,6.0,0.43,664.0,7.0,1.0,1549.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8777,7.396731970207533,77.31220364978265,18.294518675901713,1.1439927699122157,169.50015166819958,360.5893206679186,5.882065538848226,6.0,18.0,12.9,0.0,0.0,6.0,0.43,649.0,7.0,1.0,55.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6597,7.589385079710304,77.55775441171647,17.69466962149022,1.1511363089997397,169.4808895723445,360.5768826455262,5.882288432273791,4.3,17.1,14.9,0.0,0.0,6.0,0.43,640.0,7.0,1.0,1116.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6908,7.165074074423373,76.71993554407243,19.132616165883803,1.1501214927196823,169.5581541062088,360.6096885894457,5.881556395769673,3.8,18.7,5.4,2.2,5.7,6.0,0.43,637.0,7.0,1.0,1170.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,-0.7574,7.432082484399032,76.01494507064604,16.50062499084322,1.021310078549046,169.69838655251033,360.5125224821849,5.880768561993762,3.4,15.3,3.8,5.1,26.6,6.0,0.43,633.0,7.0,1.0,3046.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6249,5.6,58.0,16.1,0.2,163.39600572023573,360.5058354597872,5.862400178782792,4.8,14.1,9.4,3.4,7.9,6.0,0.43,624.0,7.0,1.0,1115.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8555,7.356696147302344,77.27094038452594,19.028965026191543,1.148513268997462,169.4790908648015,360.59596462031556,5.882089345965102,2.8,18.5,14.4,0.0,0.0,6.0,0.43,619.0,7.0,1.0,1171.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.9022,7.542769756466107,77.12567963048218,17.96245012946082,1.1743290823670485,169.53461292128213,360.5992231046411,5.881827369663898,5.7,17.0,8.7,0.0,0.0,6.0,0.43,618.0,7.0,1.0,2547.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.4753,7.51502002173126,77.7882717714134,16.505159270245883,1.21045558128034,169.51728300422292,360.5993951226932,5.882480144580293,7.1,16.8,3.6,3.8,1.5,6.0,0.43,617.0,7.0,1.0,1855.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.5106,7.511079910127137,77.77136314823099,16.52420193799429,1.2102334515149415,169.51822832115795,360.5994640296048,5.882462865207123,7.1,16.8,3.6,3.8,1.5,6.0,0.43,617.0,7.0,1.0,983.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.0,8.895496246053796,78.25697168442514,12.352368670044427,1.2452991612675355,169.53382079685753,360.52709143476704,5.882592953668874,3.9,9.3,10.0,0.2,0.1,6.0,0.43,600.0,7.0,1.0,0.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.636,8.796031961963031,78.09205616299562,12.549706083324281,1.2207642471062732,169.53544697261214,360.51672871044946,5.8824210066494595,4.9,9.5,12.7,0.0,0.0,6.0,0.43,599.0,7.0,1.0,2035.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.835,8.18891772043915,77.26509292300989,14.655697742510483,1.224735605590106,169.60168751773108,360.5670717688927,5.88173556690627,5.8,12.3,2.5,2.0,3.5,6.0,0.43,584.0,7.0,1.0,2176.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.886,7.66679918089968,77.42650953542079,17.165983624893897,1.1596899759623636,169.51176232230137,360.5758598599923,5.882091498381279,6.0,16.3,12.5,0.0,0.0,6.0,0.43,582.0,7.0,1.0,482.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8402,7.891919127256145,77.51278705669347,16.67103648533913,1.178622721562241,169.50588668120372,360.5688028287848,5.882146255994141,3.5,15.1,13.2,0.0,0.0,6.0,0.43,580.0,7.0,1.0,866.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.0,7.700155623131252,77.81349027768727,17.17179833699231,1.1636944875975548,169.47781876967974,360.578841633297,5.882528371382515,4.8,16.8,13.2,0.0,0.0,6.0,0.43,579.0,7.0,1.0,2261.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.765,7.614767935393381,77.44705694242668,17.584479380263076,1.1588806272426124,169.4983050998767,360.58033494172344,5.88215390338038,4.8,16.8,13.2,0.0,0.0,6.0,0.43,579.0,7.0,1.0,2747.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.9577,7.641928597054537,77.30813601138573,17.61617513528222,1.167060675811105,169.51106471878302,360.5833915736756,5.882001404511691,4.4,16.5,12.2,0.0,0.0,6.0,0.43,578.0,7.0,1.0,134.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6588,9.365427161286476,78.27794447668145,10.237419687632894,1.258715095048168,169.56592329783598,360.49215498158765,5.882420286748578,4.8,5.9,11.0,0.0,0.0,6.0,0.43,574.0,7.0,1.0,1507.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.5106,7.969105550767765,77.60303579580238,16.365607181911344,1.1920322238897443,169.51164977209146,360.5731073675031,5.882219140291653,3.8,14.8,11.3,0.0,-0.1,6.0,0.43,568.0,7.0,1.0,992.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7003,8.669354433236911,77.36327305773557,13.895299296192263,1.2727367800680014,169.60358328086022,360.56954794121305,5.881728938336603,3.7,10.1,2.4,0.0,0.0,6.0,0.43,567.0,7.0,1.0,1766.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.4215,8.659382873103063,77.83861668504494,13.812033006969727,1.2415572619886257,169.53985582323094,360.54642977106676,5.882255107241126,2.3,10.6,9.6,0.0,0.0,6.0,0.43,562.0,7.0,1.0,2030.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.9735,8.129390733621577,78.8228758371539,10.510827656766537,1.2456230399496278,169.54265028023747,360.5152238897551,5.883211528093323,10.3,11.0,0.0,10.9,8.1,6.0,0.43,544.0,7.0,1.0,2505.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.4854,9.05817138215697,78.01940553444092,11.30501892711527,1.2870367203469089,169.59009707182759,360.53066598695364,5.882256437841924,4.3,7.5,3.4,1.8,1.4,6.0,0.43,541.0,7.0,1.0,1969.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.91,8.847179415843058,77.18901108288992,13.5883187685032,1.2995297034135085,169.62627224530206,360.57254563571166,5.881507703553168,2.1,8.9,0.3,0.0,0.0,6.0,0.43,538.0,7.0,1.0,1200.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.2716,9.334753653456936,78.03542642029663,10.677588439367696,1.2920779892499237,169.6028889257782,360.5230771694409,5.882189742106501,5.0,6.2,4.1,0.0,0.0,6.0,0.43,533.0,7.0,1.0,1292.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7579,8.753387419451599,79.77773376264781,6.051483630283997,1.2771149630686578,169.52705521517964,360.4399823117694,5.884008865922718,6.1,6.1,0.2,17.1,16.0,6.0,0.43,532.0,7.0,1.0,1202.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6588,10.04231099556457,78.6156303760772,6.513555146786814,1.3631203831281624,169.62788759956356,360.47576097894677,5.8825327888642605,2.9,0.8,0.0,4.4,3.5,6.0,0.43,526.0,7.0,1.0,957.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.5994,9.963969833877528,78.18783646074598,8.416607536418667,1.3312688276809084,169.6225413516272,360.49181267630144,5.882156648439022,2.9,2.2,4.6,0.0,-0.1,6.0,0.43,502.0,7.0,1.0,471.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.4215,9.471398497771496,78.15595640590107,10.250601616034658,1.2906236348860336,169.58712691241408,360.5078579938539,5.8822872452582065,3.5,5.4,7.0,0.0,0.0,6.0,0.43,481.0,7.0,1.0,1966.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.9508,8.655514458723466,78.13138928185174,7.946952996168648,1.1893408605980307,169.6539842510847,360.4351086517993,5.882361178570227,6.8,6.2,0.1,12.8,21.5,6.0,0.43,478.0,7.0,1.0,3142.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6239,8.228879069792939,77.11829153651013,15.8457499348346,1.2550348080120868,169.59184462669964,360.59795316937044,5.8816314574674164,3.5,12.9,1.7,0.0,0.0,6.0,0.43,472.0,7.0,1.0,1312.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.9169,8.018716860524776,77.19415408317036,16.636327572957214,1.217769422314051,169.5487331906952,360.5871559404441,5.881787888784863,2.5,14.2,7.7,0.0,0.0,6.0,0.43,469.0,7.0,1.0,923.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.1531,8.103970606791705,77.56001262104269,16.224293872499345,1.2225757315154961,169.52827899591784,360.58566497446236,5.882161769386211,2.5,14.2,7.7,0.0,0.0,6.0,0.43,469.0,7.0,1.0,607.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6486,8.088330006551843,77.8381590909188,15.171081054229603,1.231177889521117,169.5193093596249,360.57109517738,5.882401489189551,3.5,13.6,7.3,2.4,0.8,6.0,0.43,460.0,7.0,1.0,2589.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7783,8.073853165898761,77.77603307316292,15.241048023265137,1.230361735680546,169.5227826629275,360.5713483565996,5.882338000954418,3.5,13.6,7.3,2.4,0.8,6.0,0.43,460.0,7.0,1.0,2661.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7639,5.7,55.0,13.8,0.2,150.90517669115889,360.51124625261014,5.860744467960477,3.3,14.6,10.5,0.0,0.0,6.0,0.43,455.0,7.0,1.0,387.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.9382,8.511685148075799,77.67144980235935,13.58328425908553,1.217225685972128,169.56095937640112,360.53432521426447,5.8820723768845165,4.4,10.7,9.4,1.1,2.0,6.0,0.43,452.0,7.0,1.0,2497.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8512,7.262572488632074,77.04242850201717,18.895846552032253,1.1549324993177503,169.52838064238404,360.61123053820825,5.881817165772514,7.0,18.7,8.6,0.0,0.0,6.0,0.43,448.0,7.0,1.0,1197.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7269,7.876421493679082,77.16768419775019,16.640645320095928,1.2539632425276261,169.57306669620357,360.6122860323926,5.881788478507988,3.0,14.7,0.1,2.2,1.3,6.0,0.43,443.0,7.0,1.0,1985.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.4215,7.420878373637159,77.06899105966193,18.79789645546515,1.188795129155702,169.5341908429118,360.6236908454308,5.881840684976684,4.8,18.1,5.7,0.0,-0.1,6.0,0.43,441.0,7.0,1.0,1968.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.4215,7.916766187179988,77.1292836985316,16.80490957507766,1.2311245922923097,169.57722159978357,360.6098580329166,5.88172787178725,5.2,14.9,2.0,0.0,-0.1,6.0,0.43,440.0,7.0,1.0,601.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7088,7.631881661077152,76.8937546136359,16.063553473514276,1.1073152284015855,169.59895755435127,360.5381191768333,5.8815287261701235,6.4,15.0,8.6,2.9,10.9,6.0,0.43,439.0,7.0,1.0,1964.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6369,7.639906987545601,76.92819455717256,16.024766849970206,1.1077676683486706,169.59703210710677,360.53797882536156,5.881563921267318,6.4,15.0,8.6,2.9,10.9,6.0,0.43,439.0,7.0,1.0,954.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8344,7.617862453783189,76.83359248695797,16.131308687938883,1.1065248743354665,169.60232106163494,360.53836435270034,5.8814672448876815,6.4,15.0,8.6,2.9,10.9,6.0,0.43,439.0,7.0,1.0,882.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.9359,6.3211704308139005,73.30201630938234,19.53069554330881,0.8188847601841838,169.89693384618477,360.4711040670914,5.878265011276998,2.9,18.0,1.4,9.1,49.3,6.0,0.43,437.0,7.0,1.0,3203.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.9347,8.009270933680845,76.85227540096389,17.15668912690279,1.2480118008815557,169.5826532644778,360.61172316452473,5.881453763168899,1.5,14.2,2.6,0.0,0.0,6.0,0.43,433.0,7.0,1.0,291.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7964,8.024707688209133,76.91852080000513,17.082082867707584,1.2488820713221935,169.57894965733203,360.61145319778564,5.881521461109678,1.5,14.2,2.6,0.0,0.0,6.0,0.43,433.0,7.0,1.0,1609.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8316,7.536288504905151,76.66537624265334,19.07732643000304,1.223832936844472,169.56636286146386,360.63813757105754,5.881416785906653,2.0,17.2,2.4,0.0,-0.1,6.0,0.43,430.0,7.0,1.0,3188.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7964,2.3,26.0,19.4,0.5,185.11106836475483,360.43313204324073,5.826081120520486,6.5,15.3,8.5,4.9,19.0,6.0,0.43,427.0,7.0,1.0,1497.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6908,7.001355824947062,76.55209959001206,20.861201244270262,1.1845965624809107,169.54846081357437,360.6594248198749,5.881448840252234,4.3,20.5,2.8,0.0,-0.1,6.0,0.43,418.0,7.0,1.0,2281.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.5563,7.3326697884384515,77.00253992742546,15.839114987685491,1.0743696757546788,169.5979986949037,360.52336538058347,5.881710430960077,7.0,16.0,7.6,6.2,16.4,6.0,0.43,416.0,7.0,1.0,2921.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7424,7.311897698650185,76.91339843240326,15.93950706893088,1.0731986176997035,169.60298236294284,360.52372865469874,5.881619334887924,7.0,16.0,7.6,6.2,16.4,6.0,0.43,416.0,7.0,1.0,1955.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7508,7.260326977729996,76.80053405614035,18.072785249709057,1.1701889354155899,169.58025915705002,360.6034875596282,5.881582013701616,4.3,17.6,1.8,4.0,7.5,6.0,0.43,415.0,7.0,1.0,48.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.5106,7.062467120207813,76.7179184474412,19.737597428682022,1.1482047451315047,169.5534544369052,360.62520669591004,5.8815758264333695,5.6,19.7,5.0,1.0,3.5,6.0,0.43,414.0,7.0,1.0,977.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.0,0.7,8.0,21.1,0.3,194.82547432769843,360.51590364666623,5.806133949643481,2.6,26.2,10.0,1.0,2.0,6.0,0.43,413.0,7.0,1.0,1526.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,-0.2263,7.132123085313353,77.56396817191353,19.875503109914007,1.1413173779629195,169.44839121362065,360.6159749324992,5.882495638291851,3.3,20.6,13.3,0.0,0.0,6.0,0.43,411.0,7.0,1.0,1435.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,-0.0955,6.876077740120287,77.19233081961465,21.06385458915088,1.1441032423812771,169.47052847351006,360.64237180472736,5.882186486784963,3.8,22.0,9.8,0.0,0.0,6.0,0.43,410.0,7.0,1.0,3160.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7269,6.784283185354774,76.79840300926367,21.507500196975514,1.1389281851840165,169.4925519479616,360.6439771600869,5.881783921445152,3.8,22.0,9.8,0.0,0.0,6.0,0.43,410.0,7.0,1.0,2012.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.4005,6.820715265456265,76.95474789897503,21.331422951846662,1.140982098935459,169.4838111137433,360.6433400151582,5.881943694459396,3.8,22.0,9.8,0.0,0.0,6.0,0.43,410.0,7.0,1.0,1280.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.2023,6.83806422945451,77.19406401939648,21.357970452084146,1.1306383550368597,169.44947064447297,360.6338077504903,5.882215834468576,2.3,22.2,13.3,0.0,0.0,6.0,0.43,409.0,7.0,1.0,941.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8977,6.760445147032385,76.86096893267677,21.73310561220245,1.1262624615847985,169.46809312031564,360.63516519713045,5.881875435712125,2.3,22.2,13.3,0.0,0.0,6.0,0.43,409.0,7.0,1.0,1663.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8114,7.099618910793872,76.93824739453567,20.427423206405194,1.1557469482524168,169.49228161291921,360.6263493435382,5.881844402425262,2.2,20.1,11.0,0.0,0.0,6.0,0.43,408.0,7.0,1.0,3019.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8388,6.541518882760599,76.34027804898892,22.750556413061076,1.1516014637199365,169.5263770562815,360.67699106411266,5.881383195494704,4.2,23.3,4.6,0.0,0.0,6.0,0.43,406.0,7.0,1.0,2660.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.0,6.961349641805128,76.94442017453366,20.70404163486745,1.1708444983898456,169.51822834350787,360.65520923476976,5.881873953443365,5.3,21.2,4.3,0.0,-0.1,6.0,0.43,405.0,7.0,1.0,2163.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6369,6.38441895767685,76.51320205908291,23.498494223039586,1.1303874253527892,169.48357856513348,360.6755676449234,5.881646198562677,2.7,24.6,8.5,0.0,0.0,6.0,0.43,401.0,7.0,1.0,555.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8748,6.357865061058746,76.39924847678401,23.626829935711612,1.128890409171821,169.48994941213186,360.6760320345634,5.881529746356523,2.7,24.6,8.5,0.0,0.0,6.0,0.43,401.0,7.0,1.0,1090.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.802,7.102785558223488,76.93772460226216,20.23445794184579,1.1551341051899744,169.5006964189297,360.625891791705,5.8818251928478755,3.3,20.0,10.2,0.0,0.0,6.0,0.43,398.0,7.0,1.0,2546.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.9517,7.086076359721041,76.86601862802854,20.31521395776423,1.1541920987911034,169.50470531256497,360.62618401166776,5.881751914599615,3.3,20.0,10.2,0.0,0.0,6.0,0.43,398.0,7.0,1.0,832.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6588,7.05716647038372,77.19835340157772,20.05129573572526,1.1333389852694253,169.47447877343347,360.61352032478646,5.882098246304877,4.3,20.4,13.3,0.0,-0.1,6.0,0.43,397.0,7.0,1.0,1117.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.5707,7.119824198543725,77.1646785421035,20.033079252348557,1.1453266302317475,169.47927140832962,360.61734406789407,5.882061347897052,3.3,20.1,12.3,0.0,0.0,6.0,0.43,396.0,7.0,1.0,1375.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.5106,7.153467234356519,77.18388440524552,19.857832335363412,1.1488201082325027,169.4835751274577,360.6171981588271,5.882066834531053,3.6,19.9,11.7,0.0,0.0,6.0,0.43,395.0,7.0,1.0,997.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,-0.1007,7.221699252022098,77.47669577497766,19.528065117387712,1.1526667916769169,169.46720480896056,360.6160048785119,5.882366066282302,3.6,19.9,11.7,0.0,0.0,6.0,0.43,395.0,7.0,1.0,2206.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7269,6.98406554261409,77.04879839207865,20.719564789951903,1.1373637677606068,169.472181379605,360.6232624788979,5.8819941010563275,2.6,20.9,13.1,0.0,0.0,6.0,0.43,391.0,7.0,1.0,1911.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.4404,7.31388621011601,77.21119576337003,19.435527317954325,1.1659916264475916,169.4892975593748,360.6154147267432,5.882060713064322,2.5,19.0,10.9,0.0,0.0,6.0,0.43,383.0,7.0,1.0,1042.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6588,7.1922392088247165,76.85189015796254,20.093283979754972,1.177500116881724,169.52019661436316,360.6354954616886,5.8817173627514565,2.9,19.5,7.1,0.0,0.0,6.0,0.43,382.0,7.0,1.0,96.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.3182,6.8665422336280955,77.43821741305749,20.22601553632819,1.1016484498700283,169.45151302405247,360.6088534284232,5.882381229573361,6.8,21.7,15.3,0.0,0.0,6.0,0.43,377.0,7.0,1.0,657.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.4754,9.8,113.0,22.4,1.6,158.65811531850795,360.69223028714,5.9212763542392715,4.3,19.1,15.5,0.0,0.0,6.0,0.43,375.0,7.0,1.0,2940.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6597,7.940368308570591,77.09954902072855,16.871700443626537,1.2268059425336846,169.5685144155609,360.60317987517215,5.881702489401551,3.9,14.7,4.0,0.0,0.0,6.0,0.43,370.0,7.0,1.0,1825.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7269,8.208775015429694,77.20548888796839,15.127676651504316,1.238073709535053,169.6062828538652,360.586885094337,5.88165821893107,7.6,12.7,1.4,0.0,-0.1,6.0,0.43,369.0,7.0,1.0,3277.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.9245,7.874759476968748,77.21381629074642,16.866728832918113,1.2012549820877823,169.54532349164674,360.58805073382536,5.8818275758238885,4.3,15.0,8.1,0.0,-0.1,6.0,0.43,360.0,7.0,1.0,2542.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,-0.4767,7.556422174661492,77.67655961535377,18.152874413212373,1.181364438685912,169.48495583481645,360.60818653101387,5.882466128136085,3.9,18.0,9.2,0.0,0.0,6.0,0.43,357.0,7.0,1.0,2003.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.4404,7.249721573573247,76.92951204037604,19.708315934301993,1.1833045045905646,169.52799977104132,360.6356814744615,5.88176887083355,3.9,19.2,5.7,0.0,0.0,6.0,0.43,356.0,7.0,1.0,1459.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.0,7.29887809341605,77.14046268200843,19.470741121940705,1.1860757779243114,169.51620607193172,360.63482179729675,5.881984446922623,3.9,19.2,5.7,0.0,0.0,6.0,0.43,356.0,7.0,1.0,1561.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.9286,7.346321071598794,76.97179494427053,19.292586363678822,1.1712654619674785,169.51497549640317,360.6147935804118,5.881778318325703,3.0,18.4,9.7,0.0,0.0,6.0,0.43,350.0,7.0,1.0,1965.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8555,6.6,80.0,24.9,0.8,169.4074391385252,360.68343862439303,5.885250115636788,2.8,20.2,7.2,0.0,-0.1,6.0,0.43,346.0,7.0,1.0,2594.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.9483,4.3,47.0,19.0,0.1,166.30396316858423,360.532426283095,5.850741924704543,3.1,20.0,8.4,0.6,9.9,6.0,0.43,342.0,7.0,1.0,2598.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6249,4.3,47.0,19.0,0.1,166.66740879200734,360.5325180655529,5.850694740626116,3.1,20.0,8.4,0.6,9.9,6.0,0.43,342.0,7.0,1.0,1173.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.2023,7.29206226557794,77.33318025075494,19.224531019169035,1.1618504614657414,169.48888601159888,360.61528984207393,5.882175863280979,4.1,19.2,10.3,0.0,-0.1,6.0,0.43,339.0,7.0,1.0,930.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.984,8.498405740778509,76.99053912980253,14.998361429009833,1.2800817666287774,169.6185787653967,360.59037325082033,5.881412376094821,2.5,11.0,0.3,0.0,0.0,6.0,0.43,337.0,7.0,1.0,2566.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.5106,8.004672930015303,77.5769484485246,15.903662334975877,1.1952925150312455,169.53326687053504,360.5728524211781,5.882145935908573,5.9,14.4,9.2,0.0,-0.1,6.0,0.43,335.0,7.0,1.0,983.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.0,7.555655932979775,77.44594144610824,18.298476534148165,1.184271733118086,169.49947895680816,360.60864292388476,5.882220740069323,3.4,17.7,9.0,0.0,0.0,6.0,0.43,332.0,7.0,1.0,777.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8883,7.42738906609808,77.30061498213547,18.639640702208112,1.1508655289994447,169.48505612095732,360.59106719327025,5.882086744393637,3.3,18.0,14.2,0.0,0.0,6.0,0.43,326.0,7.0,1.0,2898.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6705,7.451699443077558,77.40494070817476,18.522147981653404,1.1522360633593207,169.47922354224147,360.5906420395771,5.882193357636598,3.3,18.0,14.2,0.0,0.0,6.0,0.43,326.0,7.0,1.0,3092.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.855,8.482953371787865,77.30287645087287,14.327705406139103,1.2682242465434301,169.6035831729364,360.57739875504194,5.881707554951168,4.4,11.0,1.4,0.7,0.3,6.0,0.43,320.0,7.0,1.0,3006.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6369,8.335055154894356,77.70810933871462,14.380692561294438,1.2083828526356193,169.55009349336297,360.5515170239744,5.882155166600166,6.5,12.2,9.2,0.0,0.0,6.0,0.43,316.0,7.0,1.0,613.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.7351,7.5433248555870875,77.24416026116114,18.055296111703967,1.1712631172125922,169.5172231433071,360.5971210582389,5.881969657039549,4.8,17.2,10.1,0.0,0.0,6.0,0.43,315.0,7.0,1.0,2034.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.4753,8.533567866527207,77.61077670793702,14.243841624004574,1.2743309235198863,169.570180706894,360.574900622098,5.882047493255223,2.6,11.1,3.1,1.0,0.1,6.0,0.43,310.0,7.0,1.0,1855.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.2023,8.102429798823728,77.54093451662618,16.276406128260646,1.2241990686947535,169.52818804700382,360.58660603551294,5.882144226032853,2.3,14.2,7.7,0.0,-0.1,6.0,0.43,309.0,7.0,1.0,2806.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.6369,9.573780747279073,78.15144159207182,9.965038496210525,1.2939268069093606,169.58569497085682,360.4995873845976,5.882256985446048,2.5,4.7,8.2,0.0,0.0,6.0,0.43,301.0,7.0,1.0,2658.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.8218,8.66079450698144,77.72842649172458,13.040036743269866,1.2825157225279344,169.58385621259004,360.55911113211675,5.882082298188148,4.0,9.8,2.2,2.1,0.7,6.0,0.43,295.0,7.0,1.0,2962.0,Youthland Outdoor Playground
574.0,52.3604931,4.9530092,0.891,10.98572111353171,78.93493464407504,2.358642814370171,1.3407472978113653,169.680787247823,360.402801734235,5.88243615170251,11.2,-4.9,5.4,0.0,0.0,6.0,0.43,290.0,7.0,1.0,1950.0,Youthland Outdoor Playground
