Location,Status,Reviewer,Rating,Relative time,Scraping time,Review
Sloterplas,unofficial,Luk Man,4 stars,a year ago,"2023-11-10,12:52:52",NA
Sloterplas,unofficial,Paweł Babiec,5 stars,a year ago,"2023-11-10,12:52:52",NA
Sloterplas,unofficial,Richard ten bosch,4 stars,a year ago,"2023-11-10,12:52:52",NA
Sloterplas,unofficial,Emre Keleş,5 stars,a year ago,"2023-11-10,12:52:52",NA
Sloterplas,unofficial,Sam Ab,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Andre Chaudron,3 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Léon Duvivié,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,sivasin gulu 58,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,D.J. Stolk,4 stars,a year ago,"2023-11-10,12:52:53",Relatief schoon hardlopen in de stad 👌🏽 …
Sloterplas,unofficial,Indrek Gusev,4 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Jacoba Lagerweij,4 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Alex,5 stars,a year ago,"2023-11-10,12:52:53",Mooie plek
Sloterplas,unofficial,Dennis van den Akker,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Thijs Box,5 stars,a year ago,"2023-11-10,12:52:53",Hele fijne pas
Sloterplas,unofficial,Mahdi Vrielink,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Sandra Costa,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,SebastianGompka,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Bernardo de Arteaga,5 stars,a year ago,"2023-11-10,12:52:53",Beautiful lake.
Sloterplas,unofficial,Abdelali Ben,4 stars,a year ago,"2023-11-10,12:52:53",Mooie uitzicht.
Sloterplas,unofficial,Emil Simonis,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,VCD Group,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Remko Weingarten,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,‫د. معين البرش dr.moeen alborsh (د. معين البرش)‬,5 stars,a year ago,"2023-11-10,12:52:53",Fantastic
Sloterplas,unofficial,Frank Schubert,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Casper Boulogne,4 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Supri Djadi,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Mourad Meraghni,5 stars,a year ago,"2023-11-10,12:52:53",Fabulous
Sloterplas,unofficial,Oscar Andres Vargas Urbano,4 stars,a year ago,"2023-11-10,12:52:53","Buen parque aunque no tiene sentido que el letrero Amsterdam tenga una parte hacia el suelo. Literalmente no dice nada. Pero el parque es bueno y organizado como todo en Amsterdam. Tiene zona de playa para entrar a nadar, algunos restaurantes cerca, marcaciones en el suelo para correr. Diria que lo malo es que en la noche es super oscuro"
Sloterplas,unofficial,Almajd AA,4 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Peter Hofstee-Schenk,5 stars,a year ago,"2023-11-10,12:52:53",Mooi rustig park zonder toeristen
Sloterplas,unofficial,Antonio Santos,5 stars,a year ago,"2023-11-10,12:52:53",É um lugar muito lindo
Sloterplas,unofficial,Gisela Zabala,5 stars,a year ago,"2023-11-10,12:52:53",Una hermosa  vista del lago es un lugar  tranquilo y limpio
Sloterplas,unofficial,galina molenar,3 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Dustan Daniel,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Monique Dijkstra,4 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Jose Verdijk,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Anuradha Jayathilaka,5 stars,a year ago,"2023-11-10,12:52:53",Relaxing place.
Sloterplas,unofficial,Luis Hernández,4 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Shaun Garrido,5 stars,a year ago,"2023-11-10,12:52:53",NA
Sloterplas,unofficial,Jeroen Engel,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,mom of the four childeren,4 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Mario Schlindwein,5 stars,a year ago,"2023-11-10,12:52:54",Is experience wonderfull to my live.
Sloterplas,unofficial,Rene Kuijer,4 stars,a year ago,"2023-11-10,12:52:54","Uitstekende duikstek, helder water.
Wel donker en koud op diepte."
Sloterplas,unofficial,T Errabbaj,4 stars,a year ago,"2023-11-10,12:52:54",Tropisch 🌴 🐠 …
Sloterplas,unofficial,rakel zetterlund,5 stars,a year ago,"2023-11-10,12:52:54","Nice fairly large lake surrounded by green spaces to sit and enjoy good weather. From the northern end, you can go for a swim at the dock or from the grass. On the west side is the little beach and pool/gym. The south is Osdorpplein. And the East Side has a boat rental for canoes,  kayaks, sups & more."
Sloterplas,unofficial,Omar Sh,5 stars,a year ago,"2023-11-10,12:52:54",It's amazing plate
Sloterplas,unofficial,adem tutucu,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Remy Vandenheede,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Harry De Koning,3 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Tania Botsion,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Hobbit,4 stars,a year ago,"2023-11-10,12:52:54",Great for a picnic and swim.
Sloterplas,unofficial,Nick van de Klundert,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,ciinzya s,5 stars,a year ago,"2023-11-10,12:52:54",Très belle ville a visité
Sloterplas,unofficial,Martina Radimerska,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Krystyna Rychert,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Alejandro Rodriguez,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Inouk,5 stars,a year ago,"2023-11-10,12:52:54",Prachtig hardlooprondje en ook goed om te zwemmen (wel het trappetje gebruiken om schrammen te voorkomen). Eigenlijk mijn favoriete plek in de stad.
Sloterplas,unofficial,Hakan Keleş,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Matias,5 stars,a year ago,"2023-11-10,12:52:54","Why it doesn’t appear like a green area in Google maps? It’s a big park, with parts that even look like a small forest."
Sloterplas,unofficial,Johan Schotanus,4 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Jovan,5 stars,a year ago,"2023-11-10,12:52:54",Lake within the city is always cool
Sloterplas,unofficial,Hajar Dora Henriëtte Mulder,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Gvantsa Purtseladze,5 stars,a year ago,"2023-11-10,12:52:54","The most beautiful and coziest park in Amsterdam for a lovely walk, cycling around or just for gathering with friends."
Sloterplas,unofficial,Recep Güçlü,5 stars,a year ago,"2023-11-10,12:52:54",Good
Sloterplas,unofficial,Valdir Amorim,4 stars,a year ago,"2023-11-10,12:52:54",Legal
Sloterplas,unofficial,Wieda,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,nesim topdağ,5 stars,a year ago,"2023-11-10,12:52:54",Şehrin merkezinde yüzüp piknik yapacağınız çok güzel bir park
Sloterplas,unofficial,Gerson Prosper Jr.,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Victor Seefldt,5 stars,a year ago,"2023-11-10,12:52:54",Trabalho muito
Sloterplas,unofficial,Ahmad Rezai,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Adrian Czuczka,5 stars,a year ago,"2023-11-10,12:52:54",NA
Sloterplas,unofficial,Jörg Rausch,5 stars,a year ago,"2023-11-10,12:52:55",Super nature around the lake 👍 …
Sloterplas,unofficial,André,3 stars,a year ago,"2023-11-10,12:52:55",Mooie plas wel veel troep
Sloterplas,unofficial,Starving Banker,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Shriraj Datar,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Suhwa Lee,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Amel Alfarikh,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Gizi Dezső,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Vitaly Margelov,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Bartłomiej Duda,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Алла Яковлева,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,mohammad momeni,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Terenice Nascimento,5 stars,a year ago,"2023-11-10,12:52:55","Perfeito o parque, muito bonito e seguro apesar de pouco movimento, tem policiamento fazendo rondas. Lugar pra lanchar e cafeteira."
Sloterplas,unofficial,Hamid EA,5 stars,a year ago,"2023-11-10,12:52:55","Bootje varen, zwemmen, bbquen..alles is mogelijk. 1x in het jaar met Koningsdag wordt hier vuurwerk afgestoken (aanrader!). Ook is er elk jaar een week lang een buiten bioscoop voor zowel jong als oud."
Sloterplas,unofficial,Saif Ali,5 stars,a year ago,"2023-11-10,12:52:55",Amazing walking area
Sloterplas,unofficial,K J,5 stars,a year ago,"2023-11-10,12:52:55",Best Lake in Amsterdam
Sloterplas,unofficial,Olav Botman,5 stars,a year ago,"2023-11-10,12:52:55",mooi stukje natuur in amsterdam
Sloterplas,unofficial,Huang YenHsun,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Stef,5 stars,a year ago,"2023-11-10,12:52:55",Fijn meer om te fietsen of wandelen
Sloterplas,unofficial,chelsea smilee,5 stars,a year ago,"2023-11-10,12:52:55",💙💙💙 …
Sloterplas,unofficial,Andressa Maio,5 stars,a year ago,"2023-11-10,12:52:55","One of the best parks in Dam. Good place to swim, coffeshop with a view and a hidden gem, the Dam sigh"
Sloterplas,unofficial,Rif Benisaid,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Anna Soloshenko,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Kerem Tarhan (Amsterdam),5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Soyeon Kim,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Dimitris Koureas,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,mohit kumar,5 stars,a year ago,"2023-11-10,12:52:55",Amazing picnic spot and walking trail
Sloterplas,unofficial,Lahmar Emna,4 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,marc hekkers,4 stars,a year ago,"2023-11-10,12:52:55","Frisse neus. Lekkere ren- en wandelroutes. Goeie stek voor de beoefenaar van de frisbeesport of krijgskunst. Allerhande vogels, diverse pluimage."
Sloterplas,unofficial,R.v. Spalburg,5 stars,a year ago,"2023-11-10,12:52:55",Een heel leuk plekje om hij het meertje te relaxen
Sloterplas,unofficial,Sedin Handzic,5 stars,a year ago,"2023-11-10,12:52:55",Ok
Sloterplas,unofficial,Цой,5 stars,a year ago,"2023-11-10,12:52:55",sehr schön
Sloterplas,unofficial,wasim wattar,5 stars,a year ago,"2023-11-10,12:52:55",NA
Sloterplas,unofficial,Egmond Scheuer,4 stars,a year ago,"2023-11-10,12:52:55",Leuk
Sloterplas,unofficial,Triantafyllos,5 stars,a year ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,Uzma Shaik,4 stars,a year ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,Moesini Saad,5 stars,a year ago,"2023-11-10,12:52:56",Mooie wandel roete
Sloterplas,unofficial,Marie Linhartová,4 stars,a year ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,Fernando Andrade,5 stars,a year ago,"2023-11-10,12:52:56","Jos is gewoon top!! En super gezellig!!!!..

Fernando"
Sloterplas,unofficial,Lisa B.,5 stars,a year ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,Jan Weber,5 stars,a year ago,"2023-11-10,12:52:56",Rondje Sloterplas gelopen 5.9 km was prima
Sloterplas,unofficial,A Ben,5 stars,2 years ago,"2023-11-10,12:52:56","Heerlijk park en omgeving waar je kan joggen  , fietsen , varen wandelen sporten .kort om hier gebeurt het allemaal ."
Sloterplas,unofficial,Nynke,4 stars,2 years ago,"2023-11-10,12:52:56","Beautiful surroundings, great for dog walks. However, it's not the safest place to be, especially as a woman."
Sloterplas,unofficial,Geertje Starreveld,5 stars,2 years ago,"2023-11-10,12:52:56",Lekker rustig dankzij het Nederlandse weer.
Sloterplas,unofficial,Maxim E Kuil,5 stars,2 years ago,"2023-11-10,12:52:56",Mooie herfstdag bij de Sloterplas
Sloterplas,unofficial,Jean-louis Raczynski,5 stars,2 years ago,"2023-11-10,12:52:56",Mooie omgeving herlijk om dat voor je deur te mogen hebben.
Sloterplas,unofficial,Brian Geer,5 stars,2 years ago,"2023-11-10,12:52:56",Pareltje van nieuw west
Sloterplas,unofficial,Chejjar Chejjar,5 stars,2 years ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,Yasin Yıldız,1 star,2 years ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,Beytullah Emral,5 stars,2 years ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,N vB,4 stars,2 years ago,"2023-11-10,12:52:56",Great sunsets!
Sloterplas,unofficial,rosa Andrade,4 stars,2 years ago,"2023-11-10,12:52:56",Adorei calmo bom para relaxar.
Sloterplas,unofficial,Milan Novak,3 stars,2 years ago,"2023-11-10,12:52:56",Nice place but...
Sloterplas,unofficial,Viola Nie,5 stars,2 years ago,"2023-11-10,12:52:56","Wunderschöner und weitläufiger Park.
Vom Bahnhof Centraal regelmäßig mit Bus oder Tram gut zu erreichen, vom Bahnhof Sloterdijk in ca 35 min zu Fuß gut machbar.
Der Strandabschnitt, der zwischen Mai und September zum Schwimmen geöffnet ist, ein großer Kinderspielplatz, mehrere kleine Kletter bzw Parkour Gelegenheiten und vieles mehr läd zum längeren Verweilen ein. Der Blick auf das Wasser und einzelne Hochhäuser machen schöne Fotomotive.
Ein Besuch lohnt sich definitiv."
Sloterplas,unofficial,Marinus Izeboud,4 stars,2 years ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,Konstantinos Christidis,5 stars,2 years ago,"2023-11-10,12:52:56",Nice for a run
Sloterplas,unofficial,Ana Cavalcanti,5 stars,2 years ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,Rainbow Traveling Yogi,4 stars,2 years ago,"2023-11-10,12:52:56","Huge, great for a long walk. Cafes and restaurants close to the path."
Sloterplas,unofficial,Suze van Scheppingen,5 stars,2 years ago,"2023-11-10,12:52:56",mooie natuurlijke omegeving
Sloterplas,unofficial,Gerson Francisco Martinez,4 stars,2 years ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,Khang Võ,4 stars,2 years ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,Misha Kazmirchuk,5 stars,2 years ago,"2023-11-10,12:52:56",beautiful place
Sloterplas,unofficial,edwin sony,2 stars,2 years ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,Gaurav Srivastava,5 stars,2 years ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,moesa ibrahim,5 stars,2 years ago,"2023-11-10,12:52:56",Fantastisch
Sloterplas,unofficial,Max Nebesny,5 stars,2 years ago,"2023-11-10,12:52:56","Great park with great plants and landscapes, very clean and tidy"
Sloterplas,unofficial,Jona Mol,4 stars,2 years ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,wesley Silva,4 stars,2 years ago,"2023-11-10,12:52:56",NA
Sloterplas,unofficial,Dian S,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Exo Exo,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Sebastiaan Roosingh,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Mr. Guitar,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Piotr Głuszek,5 stars,2 years ago,"2023-11-10,12:52:57","Super miejsce gdzie można odpocząć, wyciszyć się oraz spędzić aktywnie czas"
Sloterplas,unofficial,Arezo Torang,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Vasileios Tselios,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Erik Huiberts,5 stars,2 years ago,"2023-11-10,12:52:57",Mijn favoriete hardloop rondje.
Sloterplas,unofficial,Loona Pruli,5 stars,2 years ago,"2023-11-10,12:52:57","Most beautiful park in Amsterdam. I have never ever in my life seen so many bunnies just chilling amongst other people. It is a beautiful calm park and I love to swim in the lake here as well. I would recommend it to all, especially bunny-enthusiasts!"
Sloterplas,unofficial,Matias Hosselet,5 stars,2 years ago,"2023-11-10,12:52:57",Meilleur parc pour triper sous champis
Sloterplas,unofficial,Elio Cinelli,5 stars,2 years ago,"2023-11-10,12:52:57",Tres belle promenade. Je recommande vivement à tous les promeneur champêtre.
Sloterplas,unofficial,ROHIT KUMAR,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Jeroen Freriks,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Jesse,5 stars,2 years ago,"2023-11-10,12:52:57",Rondje Sloterplas altijd goed
Sloterplas,unofficial,Shirin Nabo,4 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Tereza Gerdjikova,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,TheLeester97,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Koonis Media Vlogs,5 stars,2 years ago,"2023-11-10,12:52:57",Nice place
Sloterplas,unofficial,Mohamad Barakat,5 stars,2 years ago,"2023-11-10,12:52:57",منتزه رائع
Sloterplas,unofficial,Mostafa Muahid,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Wendell Foort,4 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Ali Bolakhrif,5 stars,2 years ago,"2023-11-10,12:52:57",Heele moei
Sloterplas,unofficial,said el yahiaoui,3 stars,2 years ago,"2023-11-10,12:52:57",Het was prachtig  mooi weer 👌 …
Sloterplas,unofficial,Megan Sterkenburg,4 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Monique Smal,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Barbara Castelein,4 stars,2 years ago,"2023-11-10,12:52:57",Erg lekker water om in te zwemmen
Sloterplas,unofficial,martina sangion,5 stars,2 years ago,"2023-11-10,12:52:57",Amazing and quite place to have walks and do sport
Sloterplas,unofficial,Matthew Enevoldson,4 stars,2 years ago,"2023-11-10,12:52:57","Park kept well, water quality quite poor though"
Sloterplas,unofficial,Ravi Singh,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Volodymyr Sorochynskiy,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Biteki,5 stars,2 years ago,"2023-11-10,12:52:57","da gseht us wie en sehr gehängte kifferpärkli' i glaube i wird det viel ziit mal verbringe wenni z'ferie chumme
es het wiis und bäum i weiss ned wie es mit grüsch lauft det aber safe chillig jo i hoffe p au es sind über 200 charactere und falls ned denn chummi da ni go kiffe"
Sloterplas,unofficial,Roderick Wijt,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Kristian Devic,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,johnathan cardoso,5 stars,2 years ago,"2023-11-10,12:52:57",NA
Sloterplas,unofficial,Necip Ozata,5 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Hans-Jan Hesse,4 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,O Duar,4 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,robin rosseboom,5 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Super Furry,2 stars,2 years ago,"2023-11-10,12:52:58","Nice surroundings, but visitors make it a landfill, trash everywhere when the weather is nice."
Sloterplas,unofficial,Ralf S.,4 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Jason Van Rooijen,5 stars,2 years ago,"2023-11-10,12:52:58",De heemtuinen is zo fijn om te zijn.
Sloterplas,unofficial,G vL,5 stars,2 years ago,"2023-11-10,12:52:58",Het is altijd een genoegen om een rondje Sloterplas te lopen
Sloterplas,unofficial,ozgur darendeli,5 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Carlos Daniel Jiménez Fortmann,4 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Herman van Haasteren,4 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Giacomo Grassi,4 stars,2 years ago,"2023-11-10,12:52:58",Mooi je plek om te BBQ zwemmen en te zone
Sloterplas,unofficial,Free Wilhelm,4 stars,2 years ago,"2023-11-10,12:52:58",Fijn park maar niet altijd even netjes
Sloterplas,unofficial,Truus Edelenbos,3 stars,2 years ago,"2023-11-10,12:52:58",Fijne omgeving
Sloterplas,unofficial,M. J.,4 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Said Lkhalfani,4 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Richard Sandbergen,5 stars,2 years ago,"2023-11-10,12:52:58",Top!! Een mooi stukje natuur!!!🤗 …
Sloterplas,unofficial,Sam Critchley,5 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Camille Venier-Cambron,4 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Delawar Bakhtiar,5 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Eric de Scally,4 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Malik Roubiou,5 stars,2 years ago,"2023-11-10,12:52:58","Geweldig, veel groen, veel mensen aan het sporten,  veel water, veel vogels 😁 …"
Sloterplas,unofficial,Monique Kruithof-van Baalen,4 stars,2 years ago,"2023-11-10,12:52:58","Mooi, groot en groen. Heerlijk om te wandelen of lekker in het gras te zitten. Gelukkig, niet zo enorm druk."
Sloterplas,unofficial,Dishi K,5 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Gyursel Hyusein,4 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Isoude Kuijper,5 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Robert Boyle,4 stars,2 years ago,"2023-11-10,12:52:58",A Good place for a good run.
Sloterplas,unofficial,Baraa Kolly,5 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Jimme van der Leij,5 stars,2 years ago,"2023-11-10,12:52:58",Zelden zo'n mooi watertje tegen gekomen
Sloterplas,unofficial,Dico Oprel,4 stars,2 years ago,"2023-11-10,12:52:58",Rondje rond de plas wandelen is een aanrader.
Sloterplas,unofficial,Sil Verkade,5 stars,2 years ago,"2023-11-10,12:52:58",Prachtig park met veel te doen
Sloterplas,unofficial,John de Laaf,5 stars,2 years ago,"2023-11-10,12:52:58","Mooi stukje natuur midden in een drukke stad. Wandelen, hardlopen, fietsen, zeilen, kanoën, zwemmen..... alles is hier mogelijk."
Sloterplas,unofficial,Sander Oostenbrink,5 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Mick Viray,4 stars,2 years ago,"2023-11-10,12:52:58",NA
Sloterplas,unofficial,Bert Huisman,4 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,beryll steinbach,5 stars,2 years ago,"2023-11-10,12:52:59","water, zand en groen. Sportieve omgeving."
Sloterplas,unofficial,Tessa Scheele,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Anindya S,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Олег Маляренко,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Jillian Dobson,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Yeter Atar,5 stars,2 years ago,"2023-11-10,12:52:59",Mooie nette wandelroute
Sloterplas,unofficial,Evuen ese Gift,5 stars,2 years ago,"2023-11-10,12:52:59",Beautiful place to be
Sloterplas,unofficial,Sushi Bella,4 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Sweden Stafford,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,laqaiya paal,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Hans Schade,5 stars,2 years ago,"2023-11-10,12:52:59",Rondje Sloterplas
Sloterplas,unofficial,Karim DhC,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Jussi Nauhoittaja,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Hilal Ozmen,3 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Max,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,MA Wereldreiziger,3 stars,2 years ago,"2023-11-10,12:52:59",Zwemmen in een plas in Amsterdam waar nauwelijks bezienwaardigheden zijn en cafe’s aan de sloterplasstrand. Sloterplas is alleen goed voor wandelen en bootje varen
Sloterplas,unofficial,Onno Kreek,2 stars,2 years ago,"2023-11-10,12:52:59",Te druk
Sloterplas,unofficial,Seemab Hamayun,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Merlyn,3 stars,2 years ago,"2023-11-10,12:52:59",Goed genoeg.
Sloterplas,unofficial,Bram Wikkerink,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Milo Spalevi,5 stars,2 years ago,"2023-11-10,12:52:59",Very nice place fow walk and rlax kind by water of biggest lake in Amsterdam
Sloterplas,unofficial,MO abdin,5 stars,2 years ago,"2023-11-10,12:52:59","I love it , please keep it clean  😊 …"
Sloterplas,unofficial,TheGaboo,4 stars,2 years ago,"2023-11-10,12:52:59",Parc si lac in partea de vest a Amsterdamului. Vara este amenajat aici un ștrand
Sloterplas,unofficial,Rudy Scipio Blume,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Zaka N,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Shelagh Geller,5 stars,2 years ago,"2023-11-10,12:52:59",NA
Sloterplas,unofficial,Ron Schulz,5 stars,2 years ago,"2023-11-10,12:52:59","Wandelen,hardlopen,trimmen,frisbee en ,zwemmen, zeilen en onderwatersport in het westelijke deel van Amsterdam.  Horeca rond de Sloterplas."
Sloterplas,unofficial,Le Mortel'74,5 stars,2 years ago,"2023-11-10,12:52:59",NA
